"CustomerID","Age","Gender","Location","Occupation","MembershipLevel","TotalPurchases","TotalSpent","FavouriteCategory","LastPurchaseDate","PaymentMethod","Churn"
"10783","49","Female","Kelantan","Business Analysis","Bronze","10","8112","Electronics","3/20/2023","Credit Card","0"
"10785","70","Female","Terengganu","Dentistry","Bronze","11","10639","Books","8/10/2023","Credit Card","0"
"10792","26","Female","Perak","Pharmacy","Platinum","8","10038","Clothing","9/1/2023","Credit Card","1"
"10793","36","Female","Kedah","Real Estate","Bronze","2","5087","Home","1/2/2023","Credit Card","0"
"10794","48","Female","Putrajaya","Business Analysis","Gold","3","2614","Home","3/27/2023","Credit Card","0"
"10799","22","Female","Pahang","Information Technology","Platinum","1","3628","Home","2/4/2023","Credit Card","0"
"10808","40","Male","Selangor","Dentistry","Platinum","3","3393","Electronics","2/22/2023","Credit Card","1"
"10813","56","Female","Penang","Piloting","Bronze","13","9331","Books","9/9/2023","Credit Card","0"
"10815","29","Female","Pahang","Design","Gold","6","9102","Books","4/28/2023","Credit Card","0"
"10819","23","Male","Negeri Sembilan","Healthcare","Silver","5","1298","Home","6/29/2023","Credit Card","1"
"10828","41","Female","Sarawak","Information Technology","Silver","1","2994","Home","7/2/2023","Cash","0"
"10829","41","Female","Kuala Lumpur","Customer Service","Bronze","1","2062","Electronics","1/28/2023","TnG","1"
"10830","31","Male","Kelantan","Engineering","Silver","8","3937","Electronics","5/18/2023","Credit Card","0"
"10831","20","Female","Kuala Lumpur","Healthcare","Gold","2","1489","Home","8/28/2023","TnG","0"
"10833","33","Male","Sarawak","Dentistry","Gold","10","10164","Books","7/26/2023","Credit Card","0"
"10834","59","Female","Pahang","Real Estate","Bronze","6","1970","Home","7/19/2023","TnG","0"
"10835","36","Male","Pahang","Writing","Platinum","4","2014","Clothing","6/6/2023","Credit Card","0"
"10837","26","Female","Penang","Medicine","Platinum","5","2453","Clothing","4/18/2023","Credit Card","0"
"10846","43","Male","Negeri Sembilan","Information Technology","Silver","8","7112","Home","3/17/2023","Credit Card","1"
"10847","65","Female","Sarawak","Design","Gold","5","5245","Books","1/1/2023","Credit Card","0"
"10848","60","Male","Kelantan","Healthcare","Gold","2","3421","Books","3/22/2023","TnG","0"
"10849","47","Male","Johor","Human Resources","Silver","5","1578","Electronics","1/30/2023","Cash","0"
"10850","61","Male","Kedah","Research","Platinum","10","9467","Clothing","9/1/2023","Credit Card","0"
"10851","30","Female","Sarawak","Business Analysis","Bronze","7","4090","Home","4/5/2023","Credit Card","0"
"10852","23","Male","Penang","Fitness","Silver","10","8234","Electronics","8/5/2023","Credit Card","0"
"10853","66","Female","Kedah","Human Resources","Bronze","4","3545","Electronics","1/6/2023","Credit Card","0"
"10854","34","Male","Sarawak","Education","Silver","2","3079","Books","1/2/2023","Credit Card","0"
"10856","66","Female","Putrajaya","Arts","Platinum","2","6825","Books","9/11/2023","Credit Card","1"
"10857","67","Female","Negeri Sembilan","Real Estate","Gold","5","2788","Electronics","6/4/2023","TnG","0"
"10858","37","Female","Putrajaya","Plumbing","Platinum","4","5172","Books","4/11/2023","Credit Card","0"
"10859","65","Female","Negeri Sembilan","Fitness","Silver","6","3088","Books","6/13/2023","Cash","1"
"10861","22","Female","Putrajaya","Real Estate","Silver","1","5048","Home","5/17/2023","Credit Card","1"
"10863","64","Female","Terengganu","Medicine","Gold","1","2045","Books","1/18/2023","Credit Card","1"
"10864","59","Female","Malacca","Construction","Gold","10","11090","Home","7/20/2023","Credit Card","0"
"10865","28","Male","Malacca","Customer Service","Bronze","3","6806","Electronics","7/26/2023","Credit Card","1"
"10866","67","Female","Pahang","Photography","Gold","1","424","Home","7/20/2023","Credit Card","1"
"10869","53","Female","Selangor","Piloting","Bronze","8","5959","Clothing","4/30/2023","Credit Card","0"
"10872","24","Male","Kelantan","Design","Bronze","2","3951","Electronics","2/22/2023","Credit Card","0"
"10873","18","Male","Kelantan","Healthcare","Platinum","9","5451","Clothing","7/18/2023","Credit Card","0"
"10876","41","Female","Sarawak","Marketing","Silver","5","4263","Electronics","4/6/2023","Credit Card","0"
"10878","35","Female","Johor","Information Technology","Platinum","3","1261","Electronics","7/20/2023","TnG","1"
"10880","39","Female","Sabah","Arts","Bronze","6","6837","Electronics","6/19/2023","Credit Card","0"
"10885","41","Male","Selangor","Real Estate","Bronze","13","11459","Clothing","8/20/2023","Credit Card","0"
"10887","62","Male","Kedah","Piloting","Platinum","8","10810","Books","6/12/2023","Credit Card","0"
"10889","39","Female","Perak","Architecture","Platinum","8","4100","Clothing","5/22/2023","Credit Card","0"
"10893","28","Female","Malacca","Real Estate","Silver","5","1417","Electronics","1/6/2023","Cash","1"
"10897","26","Male","Penang","Journalism","Silver","5","4658","Books","1/7/2023","Credit Card","0"
"10902","41","Female","Sarawak","Student","Gold","4","4602","Home","6/9/2023","Credit Card","0"
"10903","48","Male","Kelantan","Finance","Bronze","4","1932","Electronics","8/27/2023","Credit Card","0"
"10904","70","Male","Johor","Construction","Platinum","1","3304","Clothing","1/1/2023","Cash","0"
"10907","37","Male","Terengganu","Design","Bronze","7","4673","Clothing","8/17/2023","Credit Card","0"
"10908","44","Male","Sabah","Human Resources","Platinum","3","1960","Electronics","2/23/2023","TnG","0"
"10910","55","Male","Sabah","Student","Silver","3","4627","Home","4/27/2023","Credit Card","0"
"10911","23","Male","Johor","Social Work","Platinum","5","4280","Clothing","4/21/2023","Credit Card","0"
"10914","58","Male","Putrajaya","Human Resources","Gold","4","2772","Clothing","4/6/2023","Credit Card","1"
"10916","33","Female","Putrajaya","Real Estate","Silver","3","3801","Home","2/2/2023","Credit Card","0"
"10917","67","Male","Penang","Student","Platinum","2","4803","Electronics","1/9/2023","Credit Card","0"
"10918","69","Male","Johor","Student","Gold","6","10185","Clothing","5/27/2023","Credit Card","0"
"10919","35","Male","Pahang","Dentistry","Bronze","4","3962","Home","7/6/2023","Credit Card","1"
"10921","29","Female","Kuala Lumpur","Healthcare","Bronze","7","7384","Electronics","2/8/2023","Credit Card","1"
"10923","67","Male","Kuala Lumpur","Human Resources","Bronze","5","4353","Electronics","7/3/2023","Credit Card","0"
"10924","19","Female","Putrajaya","Healthcare","Gold","5","3099","Home","7/15/2023","TnG","1"
"10927","22","Male","Pahang","Design","Gold","8","5425","Home","5/17/2023","Credit Card","0"
"10928","55","Male","Johor","Dentistry","Silver","6","3854","Clothing","8/26/2023","Credit Card","0"
"10932","46","Female","Pahang","Marketing","Silver","3","946","Electronics","9/1/2023","Cash","1"
"10933","69","Female","Perak","Construction","Bronze","7","5024","Clothing","8/21/2023","Credit Card","0"
"10937","53","Male","Putrajaya","Social Work","Gold","2","2706","Clothing","6/4/2023","TnG","0"
"10939","36","Female","Sarawak","Writing","Bronze","4","4401","Home","1/17/2023","Credit Card","0"
"10943","32","Female","Kuala Lumpur","Law Enforcement","Gold","1","2398","Clothing","9/7/2023","TnG","0"
"10946","31","Male","Kuala Lumpur","Social Work","Platinum","2","4930","Electronics","2/27/2023","Credit Card","0"
"10947","30","Male","Sabah","Journalism","Platinum","6","5287","Clothing","4/24/2023","Credit Card","0"
"10952","41","Male","Putrajaya","Journalism","Platinum","4","1199","Clothing","2/26/2023","Credit Card","0"
"10954","51","Female","Penang","Photography","Platinum","8","9108","Clothing","7/21/2023","Credit Card","0"
"10955","26","Male","Perlis","Education","Bronze","4","8049","Electronics","6/28/2023","Credit Card","1"
"10956","48","Female","Putrajaya","Medicine","Bronze","4","3598","Clothing","5/14/2023","Credit Card","0"
"10959","41","Male","Johor","Fitness","Platinum","2","1848","Clothing","9/7/2023","TnG","1"
"10961","43","Female","Kuala Lumpur","Business Analysis","Platinum","2","4575","Clothing","8/15/2023","Credit Card","0"
"10965","21","Female","Penang","Journalism","Silver","3","2403","Books","6/4/2023","TnG","0"
"10970","20","Female","Perak","Architecture","Platinum","1","155","Home","2/19/2023","Cash","1"
"10971","31","Male","Perak","Human Resources","Platinum","1","2821","Books","7/16/2023","Cash","0"
"10972","34","Female","Sabah","Writing","Silver","5","1266","Home","7/11/2023","Cash","0"
"10975","31","Male","Penang","Education","Gold","7","6075","Home","8/19/2023","Credit Card","0"
"10976","62","Female","Sarawak","Customer Service","Bronze","8","5081","Clothing","6/22/2023","Credit Card","0"
"10977","40","Male","Perak","Plumbing","Platinum","7","6928","Home","7/18/2023","Credit Card","0"
"10981","26","Male","Selangor","Design","Bronze","1","4064","Home","5/3/2023","Credit Card","0"
"10986","41","Male","Perak","Social Work","Gold","5","3609","Clothing","6/9/2023","Credit Card","0"
"10987","35","Female","Kedah","Photography","Gold","2","4243","Electronics","5/24/2023","Credit Card","0"
"10991","18","Male","Malacca","Student","Platinum","5","2682","Home","3/22/2023","Cash","0"
"10993","52","Male","Selangor","Pharmacy","Silver","5","2447","Electronics","4/23/2023","Cash","0"
"10994","35","Male","Johor","Finance","Gold","2","3298","Home","1/6/2023","Credit Card","1"
"10995","55","Female","Johor","Real Estate","Bronze","10","2819","Clothing","6/14/2023","Cash","0"
"10997","68","Male","Penang","Law Enforcement","Gold","5","4458","Electronics","7/7/2023","Credit Card","0"
"11003","31","Female","Terengganu","Plumbing","Gold","5","781","Clothing","6/9/2023","Credit Card","0"
"11012","63","Male","Perak","Information Technology","Silver","5","5255","Clothing","8/12/2023","Credit Card","0"
"11013","38","Female","Perlis","Student","Bronze","9","4205","Books","8/27/2023","Credit Card","0"
"11019","66","Female","Pahang","Customer Service","Gold","2","3115","Books","5/28/2023","TnG","1"
"11022","48","Female","Terengganu","Architecture","Silver","5","5134","Books","8/16/2023","Credit Card","0"
"11023","25","Female","Penang","Pharmacy","Silver","1","3460","Books","8/8/2023","Cash","1"
"11025","23","Male","Perak","Medicine","Bronze","9","9206","Electronics","3/9/2023","Credit Card","0"
"11026","40","Male","Malacca","Arts","Silver","4","687","Home","4/16/2023","TnG","0"
"11027","20","Male","Perlis","Arts","Gold","5","2762","Clothing","5/24/2023","Cash","0"
"11028","40","Female","Negeri Sembilan","Design","Silver","4","4330","Clothing","5/29/2023","Credit Card","0"
"11029","44","Female","Selangor","Business Analysis","Platinum","4","4692","Home","8/5/2023","Credit Card","0"
"11031","20","Male","Perak","Student","Platinum","8","4817","Home","6/7/2023","Credit Card","0"
"11036","27","Male","Sarawak","Social Work","Gold","4","2010","Clothing","4/24/2023","Cash","0"
"11041","51","Female","Sarawak","Social Work","Gold","15","8125","Books","8/28/2023","Credit Card","0"
"11044","51","Male","Selangor","Design","Platinum","11","8278","Electronics","4/15/2023","Credit Card","0"
"11049","54","Male","Kelantan","Dentistry","Bronze","2","2901","Books","3/8/2023","TnG","0"
"11050","28","Female","Sarawak","Healthcare","Platinum","6","6282","Electronics","9/9/2023","Credit Card","0"
"11052","61","Male","Negeri Sembilan","Engineering","Platinum","11","7396","Electronics","7/5/2023","Credit Card","0"
"11055","40","Male","Negeri Sembilan","Engineering","Gold","7","1902","Books","4/24/2023","TnG","1"
"11057","19","Male","Selangor","Law Enforcement","Platinum","5","2991","Books","7/6/2023","Cash","1"
"11060","38","Female","Terengganu","Arts","Bronze","4","4513","Clothing","1/30/2023","Credit Card","0"
"11061","54","Male","Penang","Customer Service","Gold","2","3361","Clothing","3/25/2023","Cash","0"
"11064","51","Female","Kuala Lumpur","Construction","Gold","3","1754","Books","4/18/2023","Cash","1"
"11065","34","Male","Selangor","Real Estate","Gold","3","2471","Electronics","7/26/2023","TnG","0"
"11066","40","Male","Putrajaya","Research","Bronze","3","4657","Clothing","2/20/2023","Credit Card","0"
"11068","57","Female","Kedah","Research","Bronze","4","2415","Books","5/29/2023","Credit Card","0"
"11069","23","Male","Pahang","Piloting","Bronze","5","1201","Home","4/6/2023","TnG","0"
"11070","19","Male","Malacca","Dentistry","Platinum","5","5201","Clothing","7/21/2023","Credit Card","0"
"11076","52","Male","Pahang","Medicine","Gold","3","2684","Home","5/27/2023","Credit Card","0"
"11078","32","Male","Negeri Sembilan","Research","Platinum","7","9111","Books","8/1/2023","Credit Card","0"
"11080","20","Male","Sarawak","Finance","Gold","3","696","Clothing","5/21/2023","TnG","0"
"11081","46","Female","Penang","Architecture","Gold","1","4206","Books","6/19/2023","Credit Card","0"
"11086","42","Female","Penang","Writing","Silver","1","2734","Home","4/10/2023","Cash","0"
"11088","20","Male","Terengganu","Real Estate","Gold","4","4175","Books","7/4/2023","Credit Card","0"
"11091","44","Female","Kuala Lumpur","Engineering","Gold","5","4055","Books","8/6/2023","Credit Card","0"
"11095","21","Male","Malacca","Finance","Silver","1","1683","Electronics","4/25/2023","Cash","0"
"11096","39","Female","Terengganu","Finance","Platinum","1","1599","Books","2/18/2023","TnG","0"
"11097","64","Male","Penang","Pharmacy","Silver","3","2281","Clothing","9/5/2023","Credit Card","0"
"11100","22","Male","Kedah","Plumbing","Gold","8","6182","Electronics","4/3/2023","Credit Card","0"
"11101","46","Female","Sabah","Research","Gold","4","3966","Clothing","3/1/2023","Credit Card","0"
"11102","31","Female","Malacca","Healthcare","Gold","1","4118","Home","2/23/2023","Credit Card","1"
"11103","63","Male","Putrajaya","Architecture","Bronze","1","1613","Books","3/5/2023","Credit Card","0"
"11104","51","Female","Putrajaya","Engineering","Platinum","11","9078","Books","9/13/2023","Credit Card","0"
"11108","19","Female","Terengganu","Law Enforcement","Bronze","6","4166","Home","9/13/2023","Credit Card","0"
"11110","56","Female","Kedah","Law Enforcement","Silver","11","5162","Electronics","7/8/2023","Credit Card","0"
"11112","20","Female","Johor","Social Work","Bronze","6","4833","Books","8/7/2023","Credit Card","0"
"11115","44","Male","Malacca","Student","Bronze","2","7412","Electronics","8/20/2023","Credit Card","0"
"11116","66","Female","Sarawak","Fitness","Platinum","2","2085","Home","6/7/2023","Cash","0"
"11118","45","Female","Perlis","Engineering","Bronze","3","5119","Clothing","6/30/2023","Credit Card","0"
"11119","51","Female","Kedah","Business Analysis","Platinum","8","6171","Books","7/20/2023","Credit Card","0"
"11121","45","Female","Sabah","Plumbing","Bronze","10","7192","Home","8/29/2023","Credit Card","0"
"11122","64","Female","Kuala Lumpur","Plumbing","Gold","6","6295","Clothing","5/12/2023","Credit Card","0"
"11123","24","Male","Kuala Lumpur","Architecture","Platinum","2","5231","Clothing","9/3/2023","Credit Card","0"
"11126","59","Female","Kuala Lumpur","Law Enforcement","Gold","5","8211","Electronics","6/27/2023","Credit Card","0"
"11128","35","Male","Perak","Architecture","Gold","4","699","Books","8/31/2023","TnG","0"
"11133","58","Female","Perlis","Journalism","Bronze","14","11845","Clothing","8/2/2023","Credit Card","0"
"11136","49","Female","Perak","Plumbing","Bronze","2","4190","Home","9/2/2023","Credit Card","0"
"11137","38","Female","Malacca","Event Planning","Bronze","10","9568","Books","6/29/2023","Credit Card","1"
"11138","35","Female","Terengganu","Design","Bronze","5","2199","Books","3/30/2023","Cash","0"
"11139","67","Male","Sabah","Writing","Bronze","2","1312","Electronics","2/7/2023","Cash","0"
"11140","24","Female","Johor","Event Planning","Silver","1","2407","Electronics","6/19/2023","TnG","0"
"11144","68","Male","Kelantan","Finance","Gold","14","7664","Electronics","6/27/2023","Credit Card","0"
"11146","53","Female","Johor","Dentistry","Silver","2","8846","Books","4/26/2023","Credit Card","1"
"11147","33","Male","Penang","Marketing","Bronze","4","5375","Home","9/13/2023","Credit Card","0"
"11148","19","Male","Malacca","Customer Service","Gold","5","3763","Books","7/29/2023","Credit Card","0"
"11149","30","Female","Kedah","Construction","Bronze","4","6214","Books","4/7/2023","Credit Card","1"
"11150","34","Female","Putrajaya","Dentistry","Platinum","2","2941","Clothing","3/17/2023","Cash","0"
"11154","65","Female","Perlis","Entrepreneurship","Bronze","7","9159","Clothing","4/5/2023","Credit Card","0"
"11159","31","Male","Selangor","Law Enforcement","Platinum","4","4539","Electronics","2/27/2023","Credit Card","0"
"11160","40","Female","Putrajaya","Engineering","Gold","3","6607","Electronics","4/15/2023","Credit Card","0"
"11161","65","Male","Terengganu","Marketing","Bronze","3","6203","Home","8/25/2023","Credit Card","0"
"11162","66","Male","Negeri Sembilan","Real Estate","Silver","4","4340","Electronics","3/13/2023","Credit Card","0"
"11163","36","Female","Selangor","Human Resources","Bronze","4","1282","Home","1/8/2023","Cash","0"
"11164","45","Female","Terengganu","Fitness","Bronze","7","6908","Books","7/24/2023","Credit Card","0"
"11165","43","Female","Malacca","Architecture","Platinum","4","6354","Home","5/8/2023","Credit Card","0"
"11166","20","Female","Malacca","Construction","Silver","2","4954","Books","1/25/2023","Credit Card","0"
"11167","39","Male","Kedah","Pharmacy","Bronze","14","5561","Books","6/19/2023","Credit Card","0"
"11168","64","Female","Kuala Lumpur","Journalism","Platinum","10","7423","Clothing","9/10/2023","Credit Card","0"
"11170","42","Female","Sabah","Architecture","Gold","3","3616","Books","2/17/2023","Credit Card","0"
"11171","41","Male","Terengganu","Real Estate","Gold","2","3766","Clothing","2/26/2023","Credit Card","1"
"11173","48","Male","Perak","Social Work","Gold","5","4324","Home","6/14/2023","Credit Card","0"
"11174","40","Male","Kelantan","Research","Silver","8","13959","Books","8/27/2023","Credit Card","0"
"11175","28","Male","Penang","Arts","Silver","3","5744","Clothing","2/25/2023","Credit Card","0"
"11176","66","Male","Sarawak","Piloting","Platinum","1","5270","Electronics","1/11/2023","Credit Card","0"
"11177","67","Male","Terengganu","Social Work","Bronze","5","1122","Electronics","3/24/2023","Credit Card","1"
"11181","38","Female","Perlis","Law Enforcement","Gold","5","422","Clothing","4/13/2023","Cash","0"
"11182","31","Female","Johor","Business Analysis","Platinum","10","6503","Clothing","7/16/2023","Credit Card","0"
"11185","50","Male","Selangor","Arts","Platinum","4","1230","Clothing","6/22/2023","Credit Card","0"
"11186","33","Male","Perlis","Marketing","Gold","4","4596","Electronics","6/19/2023","Credit Card","0"
"11187","63","Male","Penang","Human Resources","Platinum","8","6526","Clothing","7/17/2023","Credit Card","0"
"11188","44","Male","Kelantan","Healthcare","Platinum","4","3109","Books","2/19/2023","Cash","0"
"11191","26","Female","Sarawak","Writing","Bronze","2","4463","Books","5/28/2023","Credit Card","0"
"11192","62","Female","Sabah","Entrepreneurship","Gold","4","2769","Home","3/23/2023","TnG","0"
"11195","18","Male","Putrajaya","Dentistry","Bronze","2","2341","Electronics","9/7/2023","Cash","0"
"11198","36","Female","Johor","Entrepreneurship","Bronze","2","1883","Electronics","5/16/2023","TnG","1"
"11199","67","Female","Johor","Information Technology","Gold","7","8393","Books","5/22/2023","Credit Card","1"
"11201","49","Male","Perlis","Medicine","Gold","5","4199","Electronics","8/4/2023","Credit Card","0"
"11203","35","Male","Penang","Education","Platinum","5","3482","Books","8/13/2023","Cash","1"
"11204","61","Female","Perlis","Arts","Gold","5","5196","Clothing","5/30/2023","Credit Card","0"
"11207","36","Male","Penang","Event Planning","Silver","8","4509","Books","8/7/2023","Credit Card","0"
"11208","49","Female","Johor","Law Enforcement","Platinum","5","471","Electronics","3/4/2023","Cash","0"
"11209","22","Male","Putrajaya","Law Enforcement","Platinum","5","4985","Home","7/5/2023","Credit Card","0"
"11210","22","Female","Penang","Medicine","Silver","2","3762","Books","5/7/2023","Credit Card","1"
"11216","19","Male","Perak","Research","Platinum","3","1263","Home","8/23/2023","TnG","1"
"11217","30","Female","Malacca","Research","Gold","2","4525","Home","5/27/2023","Credit Card","0"
"11218","24","Male","Terengganu","Dentistry","Bronze","4","3233","Clothing","3/25/2023","Credit Card","0"
"11222","59","Male","Kuala Lumpur","Journalism","Silver","15","10469","Home","9/2/2023","Credit Card","0"
"11223","62","Female","Putrajaya","Human Resources","Gold","4","528","Clothing","4/17/2023","Credit Card","0"
"11225","64","Female","Pahang","Pharmacy","Platinum","4","2401","Electronics","3/2/2023","Credit Card","0"
"11226","68","Female","Kelantan","Healthcare","Silver","6","3170","Books","4/30/2023","Credit Card","0"
"11229","69","Female","Perlis","Real Estate","Platinum","5","3245","Home","5/10/2023","Credit Card","0"
"11230","23","Female","Malacca","Engineering","Silver","3","","Clothing","7/8/2023","Credit Card","0"
"11231","27","Female","Perak","Medicine","Bronze","2","4501","Home","7/4/2023","Credit Card","0"
"11237","31","Female","Negeri Sembilan","Design","Bronze","7","7376","Home","6/3/2023","Credit Card","0"
"11241","21","Male","Penang","Student","Platinum","5","3901","Electronics","4/8/2023","Credit Card","0"
"11242","21","Female","Sarawak","Event Planning","Bronze","5","4131","Clothing","3/10/2023","Credit Card","0"
"11243","27","Female","Terengganu","Design","Platinum","2","2509","Clothing","6/26/2023","TnG","0"
"11246","21","Female","Kuala Lumpur","Engineering","Platinum","5","443","Electronics","6/9/2023","Credit Card","1"
"11247","34","Female","Penang","Plumbing","Platinum","4","1485","Home","5/15/2023","TnG","0"
"11251","29","Female","Sabah","Piloting","Bronze","1","4609","Clothing","8/1/2023","Credit Card","0"
"11252","61","Male","Kelantan","Student","Bronze","1","1642","Books","1/14/2023","Credit Card","0"
"11253","62","Male","Penang","Plumbing","Platinum","4","3733","Books","7/23/2023","Credit Card","1"
"11255","34","Female","Sabah","Fitness","Bronze","3","6173","Electronics","4/9/2023","Credit Card","0"
"11258","35","Male","Negeri Sembilan","Fitness","Bronze","2","855","Books","3/29/2023","Cash","0"
"11259","52","Male","Putrajaya","Architecture","Platinum","4","4555","Home","7/17/2023","Credit Card","1"
"11261","55","Male","Johor","Pharmacy","Silver","5","2324","Home","4/3/2023","Credit Card","0"
"11262","22","Male","Terengganu","Student","Platinum","10","6379","Home","8/16/2023","Credit Card","0"
"11264","36","Male","Terengganu","Business Analysis","Bronze","4","1473","Books","2/9/2023","Credit Card","1"
"11265","47","Male","Perak","Arts","Gold","5","3650","Home","8/12/2023","Credit Card","0"
"11267","41","Male","Penang","Social Work","Silver","8","3797","Clothing","4/1/2023","Credit Card","1"
"11270","38","Female","Penang","Plumbing","Silver","4","5994","Books","6/30/2023","Credit Card","0"
"11273","26","Female","Selangor","Customer Service","Gold","9","3996","Books","6/1/2023","Credit Card","0"
"11274","65","Female","Kedah","Pharmacy","Platinum","6","1667","Clothing","7/26/2023","Cash","0"
"11275","32","Male","Putrajaya","Research","Bronze","5","4621","Clothing","3/25/2023","Credit Card","0"
"11277","68","Male","Sabah","Event Planning","Gold","3","5095","Books","4/27/2023","Credit Card","1"
"11278","27","Male","Kuala Lumpur","Engineering","Bronze","2","2770","Electronics","9/6/2023","Credit Card","0"
"11279","34","Male","Perak","Student","Silver","1","2487","Books","5/21/2023","Credit Card","0"
"11280","31","Female","Perlis","Law Enforcement","Bronze","1","5153","Clothing","5/24/2023","Credit Card","0"
"11281","47","Male","Putrajaya","Event Planning","Gold","3","394","Books","1/16/2023","Cash","1"
"11282","22","Female","Kelantan","Education","Silver","3","4054","Clothing","3/17/2023","Credit Card","0"
"11284","36","Female","Negeri Sembilan","Medicine","Platinum","5","4399","Clothing","1/22/2023","Credit Card","0"
"11285","64","Male","Sarawak","Plumbing","Silver","3","519","Electronics","5/22/2023","Credit Card","1"
"11288","35","Female","Kelantan","Fitness","Gold","3","3821","Electronics","9/5/2023","Credit Card","0"
"11289","34","Male","Putrajaya","Engineering","Silver","5","4054","Books","6/2/2023","Credit Card","0"
"11291","46","Female","Negeri Sembilan","Photography","Platinum","2","6675","Books","5/26/2023","Credit Card","0"
"11295","39","Female","Terengganu","Business Analysis","Silver","4","5167","Clothing","1/3/2023","Credit Card","0"
"11297","41","Female","Perak","Social Work","Gold","1","2622","Clothing","4/1/2023","Credit Card","0"
"11299","65","Female","Penang","Student","Bronze","12","6723","Home","8/18/2023","Credit Card","0"
"11303","48","Male","Terengganu","Information Technology","Bronze","5","4264","Books","8/4/2023","Credit Card","1"
"11304","45","Female","Negeri Sembilan","Finance","Gold","4","4557","Books","7/5/2023","Credit Card","1"
"11305","57","Female","Putrajaya","Education","Gold","5","1254","Home","6/5/2023","Cash","0"
"11306","58","Female","Penang","Photography","Platinum","5","697","Home","1/17/2023","TnG","0"
"11308","25","Male","Kedah","Fitness","Platinum","4","2804","Clothing","5/4/2023","TnG","0"
"11309","51","Female","Kuala Lumpur","Research","Silver","5","7605","Clothing","8/8/2023","Credit Card","0"
"11312","54","Female","Kelantan","Event Planning","Platinum","4","1222","Electronics","5/2/2023","Cash","0"
"11314","32","Male","Malacca","Fitness","Silver","7","5817","Books","3/27/2023","Credit Card","0"
"11318","66","Male","Kuala Lumpur","Arts","Gold","4","4568","Clothing","8/7/2023","Credit Card","0"
"11319","25","Male","Selangor","Research","Silver","4","4930","Electronics","8/24/2023","Credit Card","0"
"11321","35","Female","Kedah","Plumbing","Platinum","8","7641","Electronics","9/2/2023","Credit Card","0"
"11322","62","Male","Malacca","Piloting","Silver","6","9555","Books","7/4/2023","Credit Card","1"
"11323","35","Female","Negeri Sembilan","Plumbing","Silver","4","2614","Home","1/11/2023","TnG","1"
"11325","22","Male","Kuala Lumpur","Pharmacy","Gold","4","4544","Home","8/29/2023","Credit Card","0"
"11326","27","Female","Kelantan","Plumbing","Silver","8","6292","Clothing","8/9/2023","Credit Card","0"
"11327","22","Male","Perlis","Marketing","Bronze","3","1840","Electronics","8/1/2023","Cash","0"
"11328","69","Male","Terengganu","Journalism","Gold","5","3099","Electronics","5/1/2023","Credit Card","0"
"11329","34","Female","Perak","Social Work","Silver","4","8448","Books","5/9/2023","Credit Card","0"
"11333","34","Male","Malacca","Student","Platinum","3","6132","Home","7/20/2023","Credit Card","0"
"11335","24","Male","Kedah","Healthcare","Silver","5","6089","Clothing","7/14/2023","Credit Card","0"
"11337","32","Female","Putrajaya","Writing","Silver","5","794","Books","8/29/2023","TnG","0"
"11339","26","Female","Penang","Photography","Bronze","11","11248","Clothing","8/16/2023","Credit Card","0"
"11340","47","Male","Malacca","Fitness","Gold","4","4452","Electronics","6/5/2023","Credit Card","0"
"11341","22","Female","Kuala Lumpur","Social Work","Platinum","4","2646","Home","2/10/2023","Cash","0"
"11343","26","Female","Malacca","Photography","Gold","5","319","Clothing","6/9/2023","Cash","0"
"11345","43","Female","Kelantan","Healthcare","Bronze","1","2454","Electronics","8/5/2023","TnG","0"
"11346","27","Male","Terengganu","Construction","Silver","2","2729","Home","3/30/2023","Credit Card","0"
"11347","44","Female","Kelantan","Photography","Bronze","8","2678","Electronics","2/3/2023","Credit Card","0"
"11350","33","Female","Pahang","Journalism","Bronze","2","2495","Home","1/25/2023","Credit Card","0"
"11351","36","Female","Johor","Customer Service","Silver","4","1924","Home","1/25/2023","TnG","0"
"11353","59","Male","Terengganu","Fitness","Bronze","9","1398","Clothing","7/25/2023","Credit Card","1"
"11354","64","Female","Kelantan","Photography","Gold","8","5305","Home","2/21/2023","Credit Card","1"
"11355","54","Male","Kelantan","Photography","Platinum","6","5749","Books","7/10/2023","Credit Card","0"
"11356","34","Male","Penang","Piloting","Bronze","4","6883","Clothing","8/27/2023","Credit Card","1"
"11358","31","Male","Kuala Lumpur","Design","Gold","4","4525","Books","9/3/2023","Credit Card","0"
"11359","41","Male","Terengganu","Event Planning","Gold","4","2161","Electronics","1/2/2023","Credit Card","0"
"11361","35","Male","Penang","Marketing","Gold","7","1869","Books","7/16/2023","Cash","0"
"11362","44","Male","Pahang","Entrepreneurship","Gold","3","3055","Books","9/11/2023","Cash","0"
"11363","60","Female","Sabah","Social Work","Gold","13","9499","Clothing","5/29/2023","Credit Card","1"
"11365","54","Female","Perak","Pharmacy","Bronze","4","833","Books","4/14/2023","TnG","0"
"11367","66","Male","Kuala Lumpur","Finance","Gold","3","806","Books","8/16/2023","Credit Card","0"
"11372","68","Male","Perlis","Construction","Bronze","8","10492","Books","6/6/2023","Credit Card","0"
"11380","53","Female","Johor","Student","Bronze","6","4174","Electronics","8/18/2023","Credit Card","0"
"11384","70","Male","Sarawak","Architecture","Platinum","2","4149","Home","1/14/2023","Credit Card","0"
